device_id,persona,home_lat,home_lon,dist_to_STR001_m,dist_to_STR002_m,dist_to_STR003_m,nearest_store_id,nearest_store_name,distance_to_nearest_store_m
568e0e7a-d2f7-462d-a699-857f02608aea,Resident,21.168702,79.105291,3347.1,2806.5,8968.0,STR002,Store B - Civil Lines,2806.5
5814dce3-b033-4ea6-984b-ad1e19e94aa6,Resident,21.168731,79.105285,3348.6,2808.2,8970.4,STR002,Store B - Civil Lines,2808.2
59f6341f-013c-4450-bf89-2339832a3c2e,Commuter,21.168718,79.105324,3350.8,2810.2,8971.3,STR002,Store B - Civil Lines,2810.2
5a637055-84c0-4fd8-8605-6060ce10c821,Commuter,21.160009,79.072996,1329.0,1530.6,6807.5,STR001,Store A - Sitabuldi,1329.0
5a8b0819-82be-4ef5-8316-5935e6caa7ef,Commuter,21.139406,79.063995,2035.4,2589.7,4401.3,STR001,Store A - Sitabuldi,2035.4
5acc9f50-052c-4138-8e1a-bbe9e7005abc,Commuter,21.168703,79.105294,3347.4,2806.8,8968.2,STR002,Store B - Civil Lines,2806.8
5b5ade99-cea4-4fbf-a6cf-b3d2b629fec7,Commuter,21.1687,79.10529,3346.9,2806.3,8967.7,STR002,Store B - Civil Lines,2806.3
5d499ce8-ec42-47fc-8cb4-18323c4a44d6,Resident,21.168722,79.105306,3349.7,2809.2,8970.7,STR002,Store B - Civil Lines,2809.2
5e08ee84-e8f9-4b68-b5bd-b79ff64b34ea,Commuter,21.139416,79.063997,2034.6,2588.9,4402.4,STR001,Store A - Sitabuldi,2034.6
5ecf33d7-fd82-4a17-bfe2-1badc15b261a,Shopper,21.159963,79.072983,1325.4,1528.7,6802.2,STR001,Store A - Sitabuldi,1325.4
5f4da11a-03ae-49d5-b7b0-b94e762455ea,Commuter,21.159991,79.073035,1325.1,1526.1,6806.3,STR001,Store A - Sitabuldi,1325.1
5fc7efd3-9d5d-46a7-a4f3-68cc1d69faba,Resident,21.139402,79.064002,2035.1,2589.3,4400.9,STR001,Store A - Sitabuldi,2035.1
607abe1f-8b36-4aa6-88b5-9751f1467ef4,Resident,21.168689,79.105323,3348.8,2808.0,8968.5,STR002,Store B - Civil Lines,2808.0
608b7116-8078-492c-867c-9cbc7856dd7b,Resident,21.160007,79.072989,1329.2,1531.0,6807.1,STR001,Store A - Sitabuldi,1329.2
608bcf60-9b8f-4f46-9a59-f3ca60a03af6,Shopper,21.139418,79.064008,2033.5,2587.8,4402.7,STR001,Store A - Sitabuldi,2033.5
60de8561-379a-430e-b9ed-d9ec920a0162,Resident,21.139429,79.064009,2032.7,2587.1,4404.0,STR001,Store A - Sitabuldi,2032.7
60f6ed56-61b8-44e9-b41f-c30f6f83ed95,Commuter,21.139405,79.064005,2034.7,2588.9,4401.2,STR001,Store A - Sitabuldi,2034.7
6178e088-74e3-4eb2-a919-f24cd9fadb50,Resident,21.168709,79.105307,3348.8,2808.3,8969.5,STR002,Store B - Civil Lines,2808.3
6185959f-16c6-4096-bf2d-21ff62038aaf,Resident,21.168707,79.10532,3349.8,2809.1,8970.0,STR002,Store B - Civil Lines,2809.1
61cceba3-0283-4019-946f-6d5e9cbac3a5,Resident,21.168714,79.105323,3350.5,2809.9,8970.9,STR002,Store B - Civil Lines,2809.9
61d3fd56-e28b-4a5b-8259-969c3aec5499,Resident,21.159992,79.072984,1328.1,1530.5,6805.4,STR001,Store A - Sitabuldi,1328.1
6215cf1e-362b-4704-91eb-b1db256be43a,Resident,21.139402,79.063964,2038.3,2592.6,4400.6,STR001,Store A - Sitabuldi,2038.3
62660c2a-51f5-4a90-988c-47158e7c4dfc,Commuter,21.16871,79.105311,3349.3,2808.7,8969.8,STR002,Store B - Civil Lines,2808.7
62d9abcc-e7e0-40c0-8c75-6af62a827f4a,Shopper,21.168729,79.105293,3349.1,2808.7,8970.7,STR002,Store B - Civil Lines,2808.7
6375c8f7-2d88-46ed-a9cf-794fd221da45,Commuter,21.159988,79.072989,1327.5,1529.9,6805.1,STR001,Store A - Sitabuldi,1327.5
63a3d798-ad64-4ddf-832d-3f5e32c64708,Resident,21.139419,79.063985,2035.4,2589.8,4402.7,STR001,Store A - Sitabuldi,2035.4
63bc8d6e-822d-4372-b0d6-1bbf00b095e5,Resident,21.168679,79.105288,3345.2,2804.6,8965.7,STR002,Store B - Civil Lines,2804.6
64bd5794-bc2c-445e-a840-70784c24800d,Shopper,21.139391,79.064013,2034.8,2589.0,4399.9,STR001,Store A - Sitabuldi,2034.8
650e8656-eb79-4958-840c-9adb2d266aef,Shopper,21.159997,79.073008,1327.2,1528.8,6806.4,STR001,Store A - Sitabuldi,1327.2
664029aa-051e-4673-b2da-79922998e72c,Commuter,21.139402,79.064008,2034.5,2588.8,4401.0,STR001,Store A - Sitabuldi,2034.5
66a4570f-f795-4879-a325-305988cf0414,Resident,21.139406,79.064036,2031.9,2586.1,4401.7,STR001,Store A - Sitabuldi,2031.9
679c31f7-a759-4697-8fa8-373ac061591b,Resident,21.139401,79.064004,2035.0,2589.2,4400.8,STR001,Store A - Sitabuldi,2035.0
67b87275-8844-4e29-9ff0-ffee14d54d9c,Resident,21.168709,79.105296,3347.9,2807.4,8968.9,STR002,Store B - Civil Lines,2807.4
67fa5aec-108f-4711-8c91-7f97cc700692,Resident,21.159997,79.073002,1327.6,1529.3,6806.3,STR001,Store A - Sitabuldi,1327.6
6a311ab4-646e-4937-91d1-c7ac164adaa8,Resident,21.139395,79.064004,2035.3,2589.5,4400.2,STR001,Store A - Sitabuldi,2035.3
6aea275f-337d-4320-aa38-8f04f3406757,Commuter,21.139377,79.063971,2039.3,2593.6,4397.8,STR001,Store A - Sitabuldi,2039.3
6c435173-6d52-4b6a-b5e5-7887ba04e9b9,Resident,21.168687,79.10532,3348.4,2807.7,8968.2,STR002,Store B - Civil Lines,2807.7
6d8bbee9-2fa7-4b1f-ab13-aca8cbd0ba79,Commuter,21.139398,79.063997,2035.7,2590.0,4400.4,STR001,Store A - Sitabuldi,2035.7
6dd9a40b-de07-45a7-a93e-1c70eeffe289,Commuter,21.139403,79.064012,2034.1,2588.4,4401.1,STR001,Store A - Sitabuldi,2034.1
6f492547-8824-46f2-a874-b063a01abfb3,Commuter,21.139407,79.064013,2033.8,2588.1,4401.6,STR001,Store A - Sitabuldi,2033.8
6fa337d4-5a00-46c1-bf2f-4d609ff57df1,Shopper,21.139393,79.064011,2034.8,2589.0,4400.0,STR001,Store A - Sitabuldi,2034.8
6fb2327e-b960-4469-ba0c-d3537626918d,Resident,21.1394,79.063987,2036.4,2590.7,4400.6,STR001,Store A - Sitabuldi,2036.4
6fc7eeac-691b-4da2-a7ec-9b898c661da7,Shopper,21.139406,79.063998,2035.1,2589.4,4401.3,STR001,Store A - Sitabuldi,2035.1
700e7a44-1496-4248-bb30-94de59225524,Resident,21.159992,79.072997,1327.3,1529.4,6805.6,STR001,Store A - Sitabuldi,1327.3
70678a05-0144-496e-9cd6-3944ab4e45d4,Commuter,21.160016,79.072998,1329.5,1530.9,6808.3,STR001,Store A - Sitabuldi,1329.5
70c62c7d-ec9b-4e0f-95bf-41c20a39e252,Resident,21.139423,79.064008,2033.2,2587.5,4403.3,STR001,Store A - Sitabuldi,2033.2
711c60af-6f3a-49e1-82a2-666ee36d5c6c,Commuter,21.168685,79.105275,3344.6,2804.0,8965.5,STR002,Store B - Civil Lines,2804.0
72092710-e7be-4ec3-be15-3d9954881cac,Shopper,21.139414,79.064015,2033.2,2587.5,4402.3,STR001,Store A - Sitabuldi,2033.2
72bc951f-a4d7-4c3f-8dcc-14520e5a273d,Shopper,21.168675,79.105303,3346.2,2805.5,8966.1,STR002,Store B - Civil Lines,2805.5
736a34b4-7eb1-4d86-a3a2-dedec98ac0ff,Resident,21.160019,79.07299,1330.2,1531.7,6808.4,STR001,Store A - Sitabuldi,1330.2
737daf8f-389c-40cf-9d49-ac0b18d2fcf8,Commuter,21.159968,79.072991,1325.5,1528.4,6802.9,STR001,Store A - Sitabuldi,1325.5
744390d6-eebd-43f1-824f-2624ac372673,Commuter,21.16869,79.105285,3345.7,2805.2,8966.5,STR002,Store B - Civil Lines,2805.2
74c82eb9-a6a8-4794-bf5d-b6f5a3c13a0a,Commuter,21.139392,79.063996,2036.2,2590.4,4399.7,STR001,Store A - Sitabuldi,2036.2
74f99100-326a-48ad-a0b2-40f3c08320f6,Resident,21.139404,79.063982,2036.6,2590.9,4400.9,STR001,Store A - Sitabuldi,2036.6
7515aba8-bb72-407c-a608-aa33e427bda8,Commuter,21.168707,79.105288,3347.2,2806.7,8968.3,STR002,Store B - Civil Lines,2806.7
75339c52-da8c-46db-b495-c757b6627c1b,Shopper,21.139389,79.064009,2035.3,2589.5,4399.6,STR001,Store A - Sitabuldi,2035.3
755c9192-f83e-467c-bf78-2b0687882c12,Commuter,21.168703,79.105268,3345.2,2804.8,8966.8,STR002,Store B - Civil Lines,2804.8
762f02ae-adab-4b1c-9b33-1b8e70a6c2b6,Commuter,21.139406,79.063971,2037.4,2591.7,4401.1,STR001,Store A - Sitabuldi,2037.4
7662ca21-0fc2-46db-a2b8-48f1d9937736,Resident,21.168699,79.105306,3348.1,2807.5,8968.5,STR002,Store B - Civil Lines,2807.5
767059d0-2246-42e0-af77-a61c992fd4a1,Commuter,21.16869,79.105317,3348.3,2807.6,8968.2,STR002,Store B - Civil Lines,2807.6
772257cf-bbd8-4cf8-9d4b-83ba1de91cf6,Shopper,21.160017,79.073012,1328.8,1529.8,6808.6,STR001,Store A - Sitabuldi,1328.8
7803ae05-9dbe-4d3b-b70a-f9b88bba1744,Resident,21.139413,79.063983,2036.0,2590.3,4401.9,STR001,Store A - Sitabuldi,2036.0
782d20d2-e54f-4648-b532-095da0959446,Resident,21.139436,79.064,2033.0,2587.4,4404.7,STR001,Store A - Sitabuldi,2033.0
7874ece8-ea0e-4ddd-a8a3-dcc5453b39e9,Commuter,21.159978,79.073001,1325.8,1528.2,6804.2,STR001,Store A - Sitabuldi,1325.8
789b62fc-d640-4d83-b86d-18a0f729f2ca,Shopper,21.160004,79.073009,1327.7,1529.1,6807.2,STR001,Store A - Sitabuldi,1327.7
7a24e57b-cd17-4c8a-819a-284dbd9f7044,Shopper,21.160007,79.073004,1328.3,1529.8,6807.4,STR001,Store A - Sitabuldi,1328.3
7a519e42-66c0-4ff0-9acb-b8d5e4c02245,Resident,21.139389,79.063987,2037.1,2591.4,4399.4,STR001,Store A - Sitabuldi,2037.1
7c0bdb98-dc17-4ce0-af75-4374b22852a3,Resident,21.168678,79.105288,3345.2,2804.5,8965.6,STR002,Store B - Civil Lines,2804.5
7c5820e9-9307-41d1-b520-5af2bc3fc528,Shopper,21.160011,79.073,1329.0,1530.4,6807.8,STR001,Store A - Sitabuldi,1329.0
7ca2065d-6b08-448d-a788-be984439b3d8,Resident,21.139415,79.063996,2034.7,2589.0,4402.3,STR001,Store A - Sitabuldi,2034.7
7ce42c95-b9d6-442c-a0ce-a507f531edbf,Shopper,21.139396,79.064017,2034.1,2588.3,4400.4,STR001,Store A - Sitabuldi,2034.1
7ee01744-ea00-436d-b89a-9b59e350eda7,Shopper,21.160001,79.072968,1329.8,1532.4,6806.0,STR001,Store A - Sitabuldi,1329.8
7f53ea52-8f41-4caa-b8a3-e5cd112ab693,Shopper,21.168703,79.105306,3348.3,2807.7,8968.9,STR002,Store B - Civil Lines,2807.7
8076e0e3-f1fa-4eb8-acc5-c361789b1038,Shopper,21.168701,79.105283,3346.3,2805.8,8967.4,STR002,Store B - Civil Lines,2805.8
81872930-2d23-48f9-889a-e35f481f33fd,Commuter,21.139414,79.063996,2034.8,2589.2,4402.1,STR001,Store A - Sitabuldi,2034.8
81ceb40f-8766-4988-abf2-60ccfbc03459,Commuter,21.16001,79.073004,1328.6,1530.0,6807.7,STR001,Store A - Sitabuldi,1328.6
82897164-6209-48f9-af67-e8d8df150451,Commuter,21.159987,79.072989,1327.4,1529.8,6805.0,STR001,Store A - Sitabuldi,1327.4
841685e0-41f2-41bb-8b9e-2a36a03e93c8,Commuter,21.160018,79.073002,1329.4,1530.6,6808.6,STR001,Store A - Sitabuldi,1329.4
857da424-8ec3-438e-9482-da3623d741cf,Resident,21.168716,79.105336,3351.7,2811.0,8971.7,STR002,Store B - Civil Lines,2811.0
85c63055-3394-4c0e-9bb7-bcfc03d7ffad,Commuter,21.139397,79.064015,2034.3,2588.5,4400.5,STR001,Store A - Sitabuldi,2034.3
85d672c2-4bbd-45ca-ba87-1a789354fdbd,Commuter,21.139408,79.063995,2035.3,2589.6,4401.5,STR001,Store A - Sitabuldi,2035.3
87da4d82-4cba-4611-ae4a-61797c8d0cfe,Shopper,21.168695,79.105299,3347.3,2806.7,8967.8,STR002,Store B - Civil Lines,2806.7
883ad84c-b3db-41cf-967b-cac743e68b59,Commuter,21.16869,79.105291,3346.2,2805.6,8966.8,STR002,Store B - Civil Lines,2805.6
8846eaa1-e37e-4c8e-b8dc-22f8a9b6bd14,Commuter,21.139413,79.063957,2038.1,2592.6,4401.7,STR001,Store A - Sitabuldi,2038.1
884d4710-88f9-4ede-8333-e0ed1edfd8fb,Resident,21.139405,79.064003,2034.8,2589.1,4401.2,STR001,Store A - Sitabuldi,2034.8
88dadf28-a01b-4043-9442-20f8afb33656,Commuter,21.168695,79.105291,3346.6,2806.0,8967.3,STR002,Store B - Civil Lines,2806.0
88db7de8-320d-4a29-9f41-92f82712cbdd,Shopper,21.159991,79.073015,1326.2,1527.8,6805.9,STR001,Store A - Sitabuldi,1326.2
88f16ca4-f564-448f-85b1-7a7d4fe53722,Resident,21.168702,79.105322,3349.6,2809.0,8969.7,STR002,Store B - Civil Lines,2809.0
89341567-7dc3-4744-8385-ae771ee37246,Resident,21.159984,79.073007,1326.1,1528.1,6805.0,STR001,Store A - Sitabuldi,1326.1
8d02cf9c-5763-42a9-b121-cc592cc9f4fb,Shopper,21.168692,79.105298,3346.9,2806.3,8967.4,STR002,Store B - Civil Lines,2806.3
8d5cef83-e8a9-42bb-a08c-226b045ffe9a,Resident,21.168671,79.105299,3345.6,2804.9,8965.5,STR002,Store B - Civil Lines,2804.9
8e31e60f-07da-4d76-a8f5-b4aee4e19a9a,Resident,21.16,79.073003,1327.8,1529.5,6806.7,STR001,Store A - Sitabuldi,1327.8
8e64f1eb-763d-48bc-ab1b-2834b863fc71,Commuter,21.139404,79.063996,2035.5,2589.8,4401.0,STR001,Store A - Sitabuldi,2035.5
8f81c236-768a-4646-923e-00dad2d021fd,Shopper,21.159991,79.073023,1325.9,1527.2,6806.1,STR001,Store A - Sitabuldi,1325.9
8fa62d69-ec98-4ad7-9972-25e2d3d48e4f,Shopper,21.168674,79.105276,3343.9,2803.3,8964.5,STR002,Store B - Civil Lines,2803.3
8ff63d2e-6854-4eae-ba2b-a12d77a4ce24,Shopper,21.139401,79.064012,2034.3,2588.5,4400.9,STR001,Store A - Sitabuldi,2034.3
8ff86d8f-bf07-4bbd-b894-bb466d46fc2c,Commuter,21.139387,79.063979,2037.9,2592.2,4399.0,STR001,Store A - Sitabuldi,2037.9
902012d7-eb80-477e-9fc1-21acc368ed99,Resident,21.168705,79.105297,3347.8,2807.2,8968.6,STR002,Store B - Civil Lines,2807.2
9026fec3-caac-4b80-8649-ee4ca256dd5e,Commuter,21.168689,79.105281,3345.3,2804.8,8966.2,STR002,Store B - Civil Lines,2804.8
904ddbc5-92a4-4095-8e71-8ba5a073c072,Commuter,21.160003,79.073001,1328.2,1529.8,6807.0,STR001,Store A - Sitabuldi,1328.2
90902e1d-818e-4c1a-88c2-c8fb1fe62098,Shopper,21.159977,79.072967,1327.7,1530.9,6803.4,STR001,Store A - Sitabuldi,1327.7
915e7f90-68db-4bd9-90ee-db4ef90df6f4,Resident,21.159941,79.072999,1322.5,1525.9,6800.1,STR001,Store A - Sitabuldi,1322.5
922d0dd8-fa38-4277-8422-a5f46887d839,Commuter,21.159982,79.073035,1324.3,1525.6,6805.4,STR001,Store A - Sitabuldi,1324.3
932c3e47-45c0-4336-9f5e-11606f4fd570,Resident,21.159993,79.072992,1327.7,1529.9,6805.7,STR001,Store A - Sitabuldi,1327.7
9335d938-1986-453a-a2a7-b61199f68494,Resident,21.139393,79.063999,2035.9,2590.1,4399.9,STR001,Store A - Sitabuldi,2035.9
94cb8a6f-a388-443e-8ec5-010084eebfe7,Commuter,21.160021,79.072994,1330.3,1531.6,6808.8,STR001,Store A - Sitabuldi,1330.3
9853bca9-b0e0-4e0f-9180-32a13076b997,Commuter,21.139374,79.063997,2037.3,2591.5,4397.7,STR001,Store A - Sitabuldi,2037.3
9a366280-aa58-4481-8a7c-7c1421dedc8f,Commuter,21.160016,79.072995,1329.7,1531.1,6808.3,STR001,Store A - Sitabuldi,1329.7
9aabea24-d836-4143-b9af-694012ed94bb,Shopper,21.159995,79.073004,1327.2,1529.0,6806.1,STR001,Store A - Sitabuldi,1327.2
9b038c63-bda0-4eaa-9388-2d03056d815f,Resident,21.139379,79.064,2036.7,2590.9,4398.4,STR001,Store A - Sitabuldi,2036.7
9b206ffe-7190-444b-8aac-bdc2b4a89f92,Resident,21.139418,79.063977,2036.2,2590.5,4402.5,STR001,Store A - Sitabuldi,2036.2
9b3715b2-2850-403c-98c8-aa2e850839a4,Commuter,21.139408,79.064004,2034.5,2588.8,4401.6,STR001,Store A - Sitabuldi,2034.5
9b8bd26e-19fd-46c2-81af-6ec14198e75b,Resident,21.168681,79.105258,3342.9,2802.4,8964.2,STR002,Store B - Civil Lines,2802.4
9c70be30-3364-4c13-a936-79c3e7a2941b,Resident,21.168701,79.105308,3348.4,2807.8,8968.8,STR002,Store B - Civil Lines,2807.8
9ca23fa5-a478-4ad6-b7e5-c5c0e09f32b4,Resident,21.159986,79.072992,1327.0,1529.4,6804.9,STR001,Store A - Sitabuldi,1327.0
9cffc3ac-6dee-4820-886d-4518e96a7123,Commuter,21.139399,79.064032,2032.7,2586.9,4400.9,STR001,Store A - Sitabuldi,2032.7
9ea29052-8058-4b12-bda7-7f8cd23da29a,Shopper,21.168721,79.105297,3348.9,2808.4,8970.2,STR002,Store B - Civil Lines,2808.4
9fb800a0-f2aa-4ffe-9dcf-a3714b5fdd5c,Resident,21.160014,79.073006,1328.9,1530.1,6808.2,STR001,Store A - Sitabuldi,1328.9
9fce8ac1-a77f-4c1e-8104-92677bbd2742,Commuter,21.160015,79.072986,1330.1,1531.8,6808.0,STR001,Store A - Sitabuldi,1330.1
9ff08c17-fe58-4c82-8d8c-bebf107c8b0f,Resident,21.139394,79.063987,2036.8,2591.1,4399.9,STR001,Store A - Sitabuldi,2036.8
a02133d6-b153-4e27-8122-9d31b441875d,Resident,21.139398,79.063998,2035.6,2589.9,4400.5,STR001,Store A - Sitabuldi,2035.6
a0a72c83-f292-41b8-b704-81c2d18d535d,Resident,21.168708,79.105284,3346.9,2806.4,8968.2,STR002,Store B - Civil Lines,2806.4
a11db298-2a6d-47e5-8ed9-4bfab52c46f4,Commuter,21.160015,79.072984,1330.3,1532.0,6807.9,STR001,Store A - Sitabuldi,1330.3
a140f07e-2959-404b-b340-e7088d88c535,Commuter,21.1687,79.105275,3345.6,2805.1,8966.9,STR002,Store B - Civil Lines,2805.1
a186e27b-366c-4a58-82ef-038073dbe758,Resident,21.139398,79.06402,2033.8,2588.0,4400.6,STR001,Store A - Sitabuldi,2033.8
a1dbfe7d-4a90-4854-99f9-43ab5018dceb,Resident,21.160001,79.073003,1327.9,1529.5,6806.8,STR001,Store A - Sitabuldi,1327.9
a2060322-ee47-4632-8769-2aaacc137cd0,Resident,21.159992,79.072989,1327.8,1530.0,6805.5,STR001,Store A - Sitabuldi,1327.8
a2443e4d-5f61-4356-900f-f9981aaf703a,Commuter,21.168696,79.10531,3348.3,2807.6,8968.5,STR002,Store B - Civil Lines,2807.6
a250bdaf-4de9-4614-9889-e1c3ca97845e,Resident,21.160011,79.072985,1329.8,1531.6,6807.5,STR001,Store A - Sitabuldi,1329.8
a2df7123-91c9-4836-bdd1-13058e2285c7,Shopper,21.139398,79.064009,2034.7,2589.0,4400.6,STR001,Store A - Sitabuldi,2034.7
a2f470ae-eaf6-4ba6-b4ee-bbc6f58c4f30,Commuter,21.139405,79.063979,2036.9,2591.2,4401.0,STR001,Store A - Sitabuldi,2036.9
a2fad558-5c3a-45e5-ade8-122553b02745,Resident,21.160005,79.073018,1327.4,1528.5,6807.5,STR001,Store A - Sitabuldi,1327.4
a42f5c58-b6ef-4e7d-a954-6f74e64359a4,Shopper,21.168708,79.105268,3345.6,2805.2,8967.3,STR002,Store B - Civil Lines,2805.2
a4395b07-8129-4dca-af5d-456acc40fa16,Commuter,21.168719,79.105304,3349.3,2808.8,8970.3,STR002,Store B - Civil Lines,2808.8
a4725dea-8613-4f0b-9e6d-f991d19ed5a5,Commuter,21.139389,79.063986,2037.2,2591.5,4399.3,STR001,Store A - Sitabuldi,2037.2
a4a019cb-6691-4512-bda9-e5bf143951b1,Resident,21.139376,79.064,2036.9,2591.0,4398.1,STR001,Store A - Sitabuldi,2036.9
a57a3759-b9e3-4e17-b4a9-098b54880f95,Resident,21.139378,79.064006,2036.3,2590.4,4398.3,STR001,Store A - Sitabuldi,2036.3
a5d2df90-3352-4da4-8b31-7ae14c6a7a16,Commuter,21.168715,79.105306,3349.2,2808.7,8970.1,STR002,Store B - Civil Lines,2808.7
a66f897c-9092-462b-a429-cc60b44bf64c,Shopper,21.160009,79.073005,1328.5,1529.8,6807.7,STR001,Store A - Sitabuldi,1328.5
a730de55-96ed-499d-8bf1-e8163cf0d353,Resident,21.139387,79.063983,2037.6,2591.9,4399.0,STR001,Store A - Sitabuldi,2037.6
a75e6203-4c2b-4abd-9912-ee82f8f850a4,Commuter,21.168714,79.10532,3350.3,2809.7,8970.7,STR002,Store B - Civil Lines,2809.7
a8a148d8-9919-4abc-84a3-61999717e08c,Resident,21.139404,79.063999,2035.1,2589.4,4401.1,STR001,Store A - Sitabuldi,2035.1
a8ce102f-2009-4f34-a16b-3457c27ddd51,Commuter,21.159981,79.072998,1326.3,1528.6,6804.5,STR001,Store A - Sitabuldi,1326.3
a8ee2829-9cab-4ef8-bcdc-2eb0c98672cb,Commuter,21.159994,79.072997,1327.5,1529.5,6805.8,STR001,Store A - Sitabuldi,1327.5
a945036f-d1e8-4542-86f6-c4ede90b4d05,Shopper,21.168706,79.10529,3347.2,2806.6,8968.2,STR002,Store B - Civil Lines,2806.6
a9960b9c-3a55-4ef0-8f9d-e1033841b6d4,Resident,21.16,79.073,1327.9,1529.6,6806.6,STR001,Store A - Sitabuldi,1327.9
a9f89cc5-ddca-42a0-a3d5-06dabc62742b,Resident,21.160032,79.072983,1331.9,1533.2,6809.7,STR001,Store A - Sitabuldi,1331.9
a9faef89-178e-42a7-9cf9-e970536c1c57,Resident,21.159976,79.072982,1326.7,1529.6,6803.6,STR001,Store A - Sitabuldi,1326.7
aa0541ca-c567-4de5-9976-3ba70782079d,Resident,21.160031,79.072977,1332.1,1533.6,6809.5,STR001,Store A - Sitabuldi,1332.1
aa0e9686-bd27-4c00-81c6-622d5734be23,Shopper,21.159988,79.073018,1325.8,1527.4,6805.6,STR001,Store A - Sitabuldi,1325.8
aaf66cf2-e374-4e43-aab9-6b873015354b,Commuter,21.139418,79.064,2034.2,2588.5,4402.7,STR001,Store A - Sitabuldi,2034.2
aba15e59-b837-4356-9d98-e81316b2bfa6,Resident,21.168715,79.105284,3347.4,2806.9,8968.8,STR002,Store B - Civil Lines,2806.9
ac276ce2-241a-4fcc-be1a-ea646a12da97,Commuter,21.13939,79.064007,2035.4,2589.6,4399.7,STR001,Store A - Sitabuldi,2035.4
acde2cdc-aea2-4262-b48c-9aa408f08091,Resident,21.168718,79.105285,3347.6,2807.2,8969.1,STR002,Store B - Civil Lines,2807.2
ad339e5f-02aa-4cfc-bc58-d0d787efef70,Commuter,21.139406,79.064002,2034.8,2589.1,4401.3,STR001,Store A - Sitabuldi,2034.8
ad69189a-3131-4496-8c2b-78eefa97bcef,Resident,21.168691,79.105323,3348.9,2808.2,8968.7,STR002,Store B - Civil Lines,2808.2
ad7ba932-960c-427f-bb80-a29a14c723b2,Commuter,21.139377,79.063998,2037.0,2591.1,4398.2,STR001,Store A - Sitabuldi,2037.0
adb54238-ffd1-409b-80db-ab797a058202,Resident,21.1687,79.105311,3348.6,2807.9,8968.9,STR002,Store B - Civil Lines,2807.9
add22bbd-40a7-4c77-b29a-085c2122c4ec,Resident,21.168727,79.105285,3348.3,2807.9,8970.0,STR002,Store B - Civil Lines,2807.9
ae286a3a-b43a-4d54-ac8b-5e469f58eed0,Commuter,21.168689,79.105281,3345.4,2804.8,8966.2,STR002,Store B - Civil Lines,2804.8
ae6724f2-3ae1-4de7-838c-932d641b63f8,Resident,21.160012,79.073006,1328.7,1530.0,6808.0,STR001,Store A - Sitabuldi,1328.7
affd1937-aebf-4c01-8e45-b25da7a9747e,Shopper,21.159996,79.073009,1327.1,1528.7,6806.4,STR001,Store A - Sitabuldi,1327.1
b02a3c04-65b3-4ab7-b1d7-b8095bee537c,Resident,21.13941,79.064019,2033.1,2587.3,4401.9,STR001,Store A - Sitabuldi,2033.1
b05a58a3-2672-41a2-a859-aef0288f5104,Commuter,21.15998,79.072995,1326.4,1528.8,6804.3,STR001,Store A - Sitabuldi,1326.4
b0f59ba2-64ed-4354-8c69-63939c2541f5,Commuter,21.139396,79.063994,2036.1,2590.4,4400.1,STR001,Store A - Sitabuldi,2036.1
b188e8d7-b2e5-4490-9c4f-0a8f5cc46689,Commuter,21.13941,79.063992,2035.3,2589.7,4401.7,STR001,Store A - Sitabuldi,2035.3
b1f90c4f-439d-4bcf-b9f2-40ef5c0f0934,Commuter,21.159999,79.072997,1328.0,1529.8,6806.4,STR001,Store A - Sitabuldi,1328.0
b2bfedb2-64b0-42c8-a7a5-133d81a4f63a,Commuter,21.139427,79.063989,2034.5,2588.9,4403.6,STR001,Store A - Sitabuldi,2034.5
b32dde52-3658-4407-becb-3f943269dd67,Resident,21.139404,79.064012,2034.1,2588.3,4401.3,STR001,Store A - Sitabuldi,2034.1
b3ead82c-831d-4d7b-89f2-7da75afda0ef,Resident,21.168722,79.105268,3346.6,2806.2,8968.6,STR002,Store B - Civil Lines,2806.2
b463b8c8-46e6-4303-915e-bcab49dae4fa,Commuter,21.160016,79.073007,1329.0,1530.0,6808.4,STR001,Store A - Sitabuldi,1329.0
b520eb76-bd51-4ab7-875b-ebfe9157f0ab,Commuter,21.159978,79.072974,1327.4,1530.5,6803.7,STR001,Store A - Sitabuldi,1327.4
b5c2f23f-d841-49e1-ba05-70e770725ee4,Commuter,21.139397,79.064002,2035.4,2589.6,4400.4,STR001,Store A - Sitabuldi,2035.4
b5e27cf6-279b-4397-a667-5964160601d0,Resident,21.16867,79.105297,3345.3,2804.6,8965.3,STR002,Store B - Civil Lines,2804.6
b5fa8d65-5da5-4ff4-a03c-0c8ae444cc42,Commuter,21.159992,79.073013,1326.4,1528.0,6806.0,STR001,Store A - Sitabuldi,1326.4
b63d0c4a-7e0f-485f-9e52-d4a5e46480f7,Commuter,21.139422,79.06401,2033.1,2587.4,4403.2,STR001,Store A - Sitabuldi,2033.1
b72f4424-2b74-4d74-af86-dc56c6970d42,Resident,21.168725,79.105297,3349.2,2808.7,8970.5,STR002,Store B - Civil Lines,2808.7
b7b611d2-3b7c-4e8a-9284-22aa2e4aa5a4,Resident,21.168719,79.105298,3348.8,2808.3,8969.9,STR002,Store B - Civil Lines,2808.3
b8444547-0c02-4e9a-88f0-cdfdfe91d64f,Resident,21.159986,79.072984,1327.5,1530.1,6804.7,STR001,Store A - Sitabuldi,1327.5
b864eb98-6750-450a-94c2-fc54ea25d8c6,Resident,21.168699,79.105325,3349.6,2808.9,8969.5,STR002,Store B - Civil Lines,2808.9
